Title,Date Added,Age,IMDb,Netflix,Hulu,Prime Video,Disney+,Original Network,Netflix Exclusive Regions,Original,Type,Genre,Rating
Super Shark,-,-,2.5,0.0,0.0,1.0,0.0,-,-,False,-,-,-
American Bandits: Frank and Jesse James,-,7+,4.6,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Tupac Assassination: Battle For Compton,-,-,5.4,0.0,0.0,1.0,0.0,-,-,False,-,-,-
The Dead Don't Scream,-,-,3.0,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Soul of a Banquet,-,-,6.4,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Let's Sing Again,-,-,5.9,0.0,0.0,1.0,0.0,-,-,False,-,-,-
The Blood Harvest,-,-,3.0,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Sunday School Musical,-,all,2.3,0.0,0.0,1.0,0.0,-,-,False,-,-,-
The Great Battle of the Volga,-,-,6.7,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Corpus Christi: Playing with Redemption,-,-,2.7,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Meteor Apocalypse,-,-,3.0,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Alien Convergence,-,-,2.1,0.0,0.0,1.0,0.0,-,-,False,-,-,-
The Mystery of the Hooded Horsemen,-,all,5.0,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Thanksgiving,-,-,4.7,0.0,0.0,1.0,0.0,-,-,False,-,-,-
GadgetGang in Outer Space,-,all,3.9,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Vampireland,-,18+,1.6,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Let the Balloon Go,-,all,7.0,0.0,0.0,1.0,0.0,-,-,False,-,-,-
What Lies Ahead,-,18+,3.3,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Polder,-,-,5.1,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Magic Hour,-,-,5.4,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Like There's No Tomorrow,-,-,6.3,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Bush Pilot,-,-,5.4,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Bigfoot vs. D.B. Cooper,-,-,1.4,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Uyghurs: Prisoners of the Absurd,-,-,7.4,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Dead Frequency,-,-,4.3,0.0,0.0,1.0,0.0,-,-,False,-,-,-
It's Us,-,-,4.6,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Captain Kidd and the Slave Girl,-,-,5.2,0.0,0.0,1.0,0.0,-,-,False,-,-,-
King of the Sierras,-,-,4.7,0.0,0.0,1.0,0.0,-,-,False,-,-,-
The Courageous Avenger,-,-,5.5,0.0,0.0,1.0,0.0,-,-,False,-,-,-
365 Nights in Hollywood,-,-,5.7,0.0,0.0,1.0,0.0,-,-,False,-,-,-
I'm That Kind of Woman,-,-,5.2,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Ninaitthathai Mudippavan,-,-,6.9,0.0,0.0,1.0,0.0,-,-,False,-,-,-
The Sensitives,-,16+,6.4,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Earthling,-,-,4.3,0.0,0.0,1.0,0.0,-,-,False,-,-,-
North of the City,-,-,5.4,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Raven,-,18+,4.8,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Counterplot,-,-,4.8,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Beverly Hills Madam,-,13+,5.6,0.0,0.0,1.0,0.0,-,-,False,-,-,-
The Good War and Those Who Refused to Fight It,-,-,6.7,0.0,0.0,1.0,0.0,-,-,False,-,-,-
The Big Chance,-,-,4.7,0.0,0.0,1.0,0.0,-,-,False,-,-,-
The Touchstone,-,-,6.3,0.0,0.0,1.0,0.0,-,-,False,-,-,-
The Buckskin Lady,-,-,5.2,0.0,0.0,1.0,0.0,-,-,False,-,-,-
13/13/13,-,18+,3.3,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Strings of Passion,-,-,6.8,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Mr. Reckless,-,-,5.4,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Bill Coors: The Will to Live,-,-,5.9,0.0,0.0,1.0,0.0,-,-,False,-,-,-
The Amityville Haunting,-,-,2.6,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Nightmares,-,-,4.6,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Ninjas vs. Vampires,-,-,2.7,0.0,0.0,1.0,0.0,-,-,False,-,-,-
The Slashening,-,-,4.3,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Goobers!,-,7+,3.8,0.0,0.0,1.0,0.0,-,-,False,-,-,-
"Incomplete: A Story of Love, Desire and Deception",-,-,6.4,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Bounty Tracker,-,18+,5.1,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Mission Stardust,-,all,4.1,0.0,0.0,1.0,0.0,-,-,False,-,-,-
God Don't Make the Laws,-,18+,4.2,0.0,0.0,1.0,0.0,-,-,False,-,-,-
2103: The Deadly Wake,-,-,3.5,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Sunset Cove,-,18+,2.7,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Red Balls,-,-,3.1,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Jump In: The Movie,-,-,6.9,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Ticket to Jerusalem,-,-,4.2,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Gurozuka,-,-,5.1,0.0,0.0,1.0,0.0,-,-,False,-,-,-
The Four Dimensions of Greta,-,18+,4.5,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Operation Bottleneck,-,-,4.5,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Ek Se Badhkar Ek,-,-,4.7,0.0,0.0,1.0,0.0,-,-,False,-,-,-
2033,-,-,4.1,0.0,0.0,1.0,0.0,-,-,False,-,-,-
He's Such a Girl,-,-,4.2,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Cartel War,-,18+,4.0,0.0,0.0,1.0,0.0,-,-,False,-,-,-
A Man Called Sarge,-,13+,4.9,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Of the Land,-,-,6.6,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Illegal Use of Joe Zopp,-,-,7.2,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Higher Ground,-,-,6.8,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Bricktown,-,-,3.1,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Armless,-,-,5.0,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Axe Giant - The Wrath of Paul Bunyan,-,18+,3.5,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Interwoven,-,-,6.5,0.0,0.0,1.0,0.0,-,-,False,-,-,-
The Republic of Rick,-,-,6.5,0.0,0.0,1.0,0.0,-,-,False,-,-,-
American Poltergeist,-,18+,2.1,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Ninja Fist of Fire,-,-,5.3,0.0,0.0,1.0,0.0,-,-,False,-,-,-
It Lives in the Attic,-,-,3.1,0.0,0.0,1.0,0.0,-,-,False,-,-,-
The Badger Game,-,-,5.4,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Krazzy Tabbar,-,-,5.5,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Kal Ki Awaz,-,-,6.2,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Voodoo Academy,-,18+,3.5,0.0,0.0,1.0,0.0,-,-,False,-,-,-
The Gatekeeper,-,-,4.2,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Infernal Street,-,-,5.3,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Jamie Kennedy: Unwashed,-,-,5.0,0.0,0.0,1.0,0.0,-,-,False,-,-,-
The Christmas Wife,-,-,6.3,0.0,0.0,1.0,0.0,-,-,False,-,-,-
It Watches,-,-,4.3,0.0,0.0,1.0,0.0,-,-,False,-,-,-
White Crack Bastard,-,-,5.5,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Desperate Cowboys,-,-,4.4,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Sharks' Treasure,-,7+,4.7,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Purgatory Flats,-,18+,5.4,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Unakkenna Venum Sollu,-,-,5.8,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Gladiator of Rome,-,-,4.8,0.0,0.0,1.0,0.0,-,-,False,-,-,-
La case du siècle,-,-,7.5,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Never Forget,-,18+,4.3,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Hyper Sonic,-,18+,2.4,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Wandering Off,-,-,5.5,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Prodigal,-,-,5.2,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Guinevere,-,-,5.0,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Her Tango,-,-,4.9,0.0,0.0,1.0,0.0,-,-,False,-,-,-
The Purifiers,-,18+,3.3,0.0,0.0,1.0,0.0,-,-,False,-,-,-
The Invited,-,18+,3.9,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Raptor Ranch,-,-,3.0,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Prisoners of the Lost Universe,-,-,3.8,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Brian Gaar: Jokes I Wrote At Work,-,-,5.7,0.0,0.0,1.0,0.0,-,-,False,-,-,-
FALLING TO PIECES,-,-,7.3,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Slaughter Creek,-,-,3.1,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Camel Spiders,-,18+,2.4,0.0,0.0,1.0,0.0,-,-,False,-,-,-
When the Drum Is Beating,-,-,7.2,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Supervan,-,7+,4.0,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Don't Touch if You Ain't Prayed 2,-,-,4.7,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Here's Flash Casey,-,-,5.7,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Abomination: The Evilmaker II,-,-,2.3,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Down to the Sea,-,-,6.1,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Equal Impact,-,-,5.8,0.0,0.0,1.0,0.0,-,-,False,-,-,-
The Great Mike,-,-,5.4,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Murder University,-,-,4.2,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Rogues' Gallery,-,-,5.0,0.0,0.0,1.0,0.0,-,-,False,-,-,-
The 36 Deadly Styles,-,-,5.3,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Vasudev Balwant Phadke,-,-,6.4,0.0,0.0,1.0,0.0,-,-,False,-,-,-
The Lackey,-,-,4.8,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Chandu on the Magic Island,-,-,4.6,0.0,0.0,1.0,0.0,-,-,False,-,-,-
The Snake Strikes Back,-,-,5.1,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Young Fugitives,-,-,6.0,0.0,0.0,1.0,0.0,-,-,False,-,-,-
A Sniper's War,-,13+,2.2,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Deadly Presence,-,-,3.1,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Seven Doors to Death,-,-,4.6,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Blood Ink,-,-,4.6,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Lord Put a Ring on It,-,7+,7.7,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Doorway to Suspicion,-,-,4.4,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Nightstick,-,18+,4.7,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Prison Shadows,-,-,4.6,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Mount Joy,-,-,5.0,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Brothers of the West,-,-,5.9,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Death Knows Your Name,-,-,3.5,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Hatalyan (The Hangman),-,-,6.8,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Community College,-,-,4.8,0.0,0.0,1.0,0.0,-,-,False,-,-,-
ICE Agent,-,-,2.6,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Guns Don't Argue,-,-,5.1,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Blackenstein,-,18+,3.3,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Yul Brynner: The Man Who Was King,-,-,7.0,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Heroes of the Somme,-,-,7.4,0.0,0.0,1.0,0.0,-,-,False,-,-,-
The Books of John,-,-,4.9,0.0,0.0,1.0,0.0,-,-,False,-,-,-
A Doggone Christmas,-,all,3.9,0.0,0.0,1.0,0.0,-,-,False,-,-,-
The Mysterious Stone Monuments of Markawasi Peru,-,-,4.1,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Buttcrack,-,18+,3.5,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Great God Gold,-,-,5.9,0.0,0.0,1.0,0.0,-,-,False,-,-,-
My Life with Morrissey,-,-,5.3,0.0,0.0,1.0,0.0,-,-,False,-,-,-
American Sasquatch Hunters: Bigfoot in America,-,18+,3.1,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Hard Romanticker,-,-,6.3,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Day of the Mummy,-,-,2.5,0.0,0.0,1.0,0.0,-,-,False,-,-,-
The Inside Man,-,-,4.1,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Gallery of Horror,-,-,3.2,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Voyage to the Prehistoric Planet,-,-,3.8,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Interlaced,-,-,3.2,0.0,0.0,1.0,0.0,-,-,False,-,-,-
He Who Finds a Wife,-,13+,4.1,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Roseanne Barr: Blonde and Bitchin',-,-,4.7,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Dark Forces: Shadow People,-,-,3.9,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Nirvana: In Utero,-,-,7.7,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Love in High Gear,-,-,5.6,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Don Seenu,-,-,6.0,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Trick or Treats,-,18+,4.0,0.0,0.0,1.0,0.0,-,-,False,-,-,-
The Mystery Man,-,-,5.5,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Hearts of Humanity,-,-,6.0,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Hollywood Flies,-,18+,4.5,0.0,0.0,1.0,0.0,-,-,False,-,-,-
In 500 Words or Less,-,-,6.3,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Scavengers,-,-,2.9,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Cult,-,-,2.9,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Dinner with the Alchemist,-,-,6.1,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Voodoo Island,-,-,4.6,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Phantom from Space,-,-,4.2,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Cause Of Death,-,18+,4.4,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Empire of the Sharks,-,16+,2.8,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Verona,-,-,6.2,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Rituals of Guilt,-,-,4.0,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Sing Cowboy Sing,-,all,4.7,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Marvin's Song,-,-,6.9,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Witness to a Kill,-,18+,4.2,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Hum Se Hai Zamana,-,-,6.1,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Bury,-,-,3.3,0.0,0.0,1.0,0.0,-,-,False,-,-,-
The Old Corral,-,-,5.9,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Man of Her Dreams,-,-,4.8,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Blackmail,-,-,3.7,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Danger Street,-,-,5.5,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Sundown Saunders,-,-,6.0,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Armstrong,-,18+,4.0,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Heaven Is Waiting,-,-,7.1,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Evil Unleashed: The Seance Hour,-,-,4.8,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Mama Heidi,-,-,5.6,0.0,0.0,1.0,0.0,-,-,False,-,-,-
New York Cop,-,18+,4.2,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Captured in Chinatown,-,-,5.4,0.0,0.0,1.0,0.0,-,-,False,-,-,-
The Devil's Messenger,-,-,4.8,0.0,0.0,1.0,0.0,-,-,False,-,-,-
The Shape of Things to Come,-,7+,3.1,0.0,0.0,1.0,0.0,-,-,False,-,-,-
The Kid's Last Ride,-,-,5.5,0.0,0.0,1.0,0.0,-,-,False,-,-,-
"Monsters, Marriage and Murder in Manchvegas",-,-,5.4,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Hirschen - Da machst was mit!,-,-,4.8,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Neengal Kettavai,-,-,6.3,0.0,0.0,1.0,0.0,-,-,False,-,-,-
The Sad and Lonely Glow,-,-,4.5,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Lili's Apron,-,-,5.2,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Deadly Harvest,-,18+,4.3,0.0,0.0,1.0,0.0,-,-,False,-,-,-
The Beast with a Million Eyes,-,-,3.7,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Mad Youth,-,-,5.2,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Mr Joe B. Carvalho,-,-,3.7,0.0,0.0,1.0,0.0,-,-,False,-,-,-
The Freedom of Silence,-,-,2.5,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Footsteps,-,-,4.1,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Point of Terror,-,18+,3.9,0.0,0.0,1.0,0.0,-,-,False,-,-,-
"No Escape, No Return",-,18+,4.1,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Rishtey,-,-,4.6,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Paralytic,-,-,4.6,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Last Train Home,-,-,5.7,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Texas to Bataan,-,-,5.2,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Dead in France,-,18+,4.4,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Brand of the Devil,-,-,5.4,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Man from Texas,-,-,5.4,0.0,0.0,1.0,0.0,-,-,False,-,-,-
In Remembrance of Martin,-,-,7.1,0.0,0.0,1.0,0.0,-,-,False,-,-,-
The Bell Witch Haunting,-,-,3.6,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Shadow of Afghanistan,-,-,8.3,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Guns And Guts,-,-,5.2,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Expedition Sasquatch,-,-,5.7,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Gays in Prison,-,-,6.3,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Silent Sam,-,-,5.1,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Darrell Hammond: Mayhem Explained,-,-,5.7,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Volumes of Blood: Horror Stories,-,-,4.4,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Easy Money,-,-,6.2,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Air Rage - Terror in 30.000 Feet,-,18+,3.2,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Snakeman,-,18+,2.9,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Fatty Drives the Bus,-,-,4.3,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Forty Years from Yesterday,-,-,5.8,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Me Familia,-,-,5.4,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Bloodwood Cannibals,-,18+,3.0,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Street Racer,-,18+,3.0,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Wanderers of the West,-,-,5.0,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Age of Tomorrow,-,-,2.1,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Happy Log,-,-,4.7,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Stag Hunt,-,-,3.5,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Finding Me: Truth,-,-,5.9,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Guddu,-,-,4.2,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Center of the Web,-,18+,4.3,0.0,0.0,1.0,0.0,-,-,False,-,-,-
The Good Book,-,-,5.9,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Tycus,-,18+,3.3,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Jacklight,-,-,6.6,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Gifts from Strangers,-,-,5.0,0.0,0.0,1.0,0.0,-,-,False,-,-,-
2BPerfectlyHonest,-,18+,4.5,0.0,0.0,1.0,0.0,-,-,False,-,-,-
One Night in Vegas,-,-,7.1,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Don't Let the Riverbeast Get You!,-,-,6.4,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Childless,-,18+,5.7,0.0,0.0,1.0,0.0,-,-,False,-,-,-
"Brother, Cry For Me",-,all,3.8,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Hunt Angels,-,-,7.1,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Gates of Hell 2: Dead Awakening,-,-,3.4,0.0,0.0,1.0,0.0,-,-,False,-,-,-
No Contest,-,18+,4.5,0.0,0.0,1.0,0.0,-,-,False,-,-,-
White Rush,-,18+,4.5,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Find A Way,-,-,6.2,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Nakhuda,-,7+,6.5,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Four Windows,-,-,4.6,0.0,0.0,1.0,0.0,-,-,False,-,-,-
The Secret Cross,-,-,4.8,0.0,0.0,1.0,0.0,-,-,False,-,-,-
The Dope Game,-,-,5.9,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Planet of the Sharks,-,16+,2.6,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Tares Among the Wheat: Sequel to A Lamp in the Dark,-,-,7.0,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Black Aura on an Angel,-,-,6.9,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Slam-Bang,-,-,3.1,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Jurassic City,-,-,3.3,0.0,0.0,1.0,0.0,-,-,False,-,-,-
South Bronx Heroes,-,18+,4.8,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Cowboys in India,-,7+,6.8,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Death of a Snowman,-,18+,4.7,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Hit List,-,13+,5.0,0.0,0.0,1.0,0.0,-,-,False,-,-,-
King Kelly of the USA,-,-,4.7,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Blonde for a Day,-,-,5.2,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Down On The Farm,-,7+,4.9,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Murda Capital,-,-,5.7,0.0,0.0,1.0,0.0,-,-,False,-,-,-
The Arizona Kid,-,-,6.4,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Elder Island,-,-,3.1,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Dead Men Walk,-,-,4.7,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Raptor,-,18+,2.7,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Barbershop Blues,-,-,5.5,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Into The Lion's Den,-,-,3.6,0.0,0.0,1.0,0.0,-,-,False,-,-,-
The Miracle Kid,-,7+,6.0,0.0,0.0,1.0,0.0,-,-,False,-,-,-
On Each Side,-,-,5.7,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Egypt by Three,-,-,5.1,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Moving Targets,-,13+,4.8,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Blues,-,-,6.3,0.0,0.0,1.0,0.0,-,-,False,-,-,-
The Path of the Wind,-,-,6.0,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Monte Carlo Nights,-,-,5.0,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Time Barbarians,-,18+,3.1,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Peel: The Peru Project,-,-,7.4,0.0,0.0,1.0,0.0,-,-,False,-,-,-
The Law of 45's,-,-,5.0,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Ghost Parade,-,-,4.3,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Letter of Introduction,-,-,6.3,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Poe,-,-,3.0,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Sax Rohmer's Sumuru,-,-,3.9,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Sheriff of Tombstone,-,-,6.1,0.0,0.0,1.0,0.0,-,-,False,-,-,-
The Quiet Arrangement,-,-,6.0,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Top of the World,-,18+,4.7,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Beyond Evil,-,18+,3.9,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Journey to the Center of Time,-,-,3.8,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Beyond the Call to Duty,-,-,1.6,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Reg'lar Fellers,-,-,5.4,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Wagah,-,-,3.4,0.0,0.0,1.0,0.0,-,-,False,-,-,-
La Ricetta,-,-,7.5,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Trafalgar: The Greatest Battle in Naval History,-,-,5.8,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Snakehead Terror,-,18+,3.8,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Way of the Wicked,-,18+,3.8,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Chain Link,-,-,6.4,0.0,0.0,1.0,0.0,-,-,False,-,-,-
Super Hero Party Clown,-,-,6.7,0.0,0.0,1.0,0.0,-,-,False,-,-,-
